"America_1961_JFK" "America_1963_MLK" "America_1964_Reagan" "America_1968_MLK" "England_1940_Churchill" "England_1940_Churchill_1" "England_1946_Churchill" "Japan_1941_Hirohito" "Japan_1945_Hirohito" "Russia_1991_Yeltsin" "Russia_1992_Yeltsin" "Singapore_1977_LKY" "Singapore_1987_LKY" "Singapore_1994_LKY" "Yugoslavia_1988_Milosevic" "Yugoslavia_1989_Milosevic"
"pier" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"pilot" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pilots" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"pinnacle" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"pitiful" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"pitting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"plainly" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"planes" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"planets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"plans" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"planted" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"plato" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"plays" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"pleading" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"plenipotentiary" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"plentiful" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"plenty" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"plotting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"ploughing" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"poland" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"polish" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"politically" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"politicians" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"pondering" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"pool" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"populations" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"portfolio" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"portray" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ports" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"portugal" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"posed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"possess" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"postmen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"posts" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"potent" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"powerfully" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"pr" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"practicable" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"practically" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"prague" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"pray" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prayers" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pre" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"precarious" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"prefer" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"pregnant" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"preliminary" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"preparation" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"prerequisite" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"presentation" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevails" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"prevented" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"preventing" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"prey" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"pride" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"priesthood" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"priests" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"primacy" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"print" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"prior" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"prison" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"privileges" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pro" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"proceedings" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"proclaimed" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"prodigious" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"produced" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"production" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"profession" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"professional" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"profits" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"profoundly" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"programme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"prohibition" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"project" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"proliferating" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"proliferation" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"prolong" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"prominent" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"promise" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"promises" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"prone" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"proof" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prophesy" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"proposal" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"propose" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"proposed" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"prosaic" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"prosecuting" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"proselytising" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"prospect" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"prospects" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"prosper" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"protect" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"protective" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"protestants" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"protracted" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"provided" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"provides" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"proxy" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pulled" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pulp" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"punctured" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"punish" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"punishment" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"purchase" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"purchased" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"pure" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"pursue" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"pursuing" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"quagmires" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"qualities" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"quality" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"quarrels" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"quarter" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"quarters" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quasi" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"queen" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"quest" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quicker" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"quiet" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"quivering" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"r" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"racing" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"racists" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"radio" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"raids" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"range" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"ranks" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rapidly" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ravaged" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"ravnopravni" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"raw" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"rays" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reached" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reaching" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"readily" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"readiness" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reading" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"realised" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"realising" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"realistic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"realization" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"realized" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"reassuring" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"rebuff" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"rebuffs" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"recalled" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"receiving" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"recent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"reciprocity" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"recite" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"recklessly" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"recognise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"recoiled" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"reconstitute" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"recorded" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"records" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"recourse" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"rectitude" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"redevelopment" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"redistribute" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reduce" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"reduces" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reducing" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"reduction" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"refers" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reflective" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"refuge" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"refugee" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"refugees" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"refusal" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"refuse" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"regard" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"regarded" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"regenerated" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"region" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"regional" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"regret" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"regularly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"regulated" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"regulations" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reign" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"reigned" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"reinstituting" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"rejoicing" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"relate" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"relation" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"released" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"relevance" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"relevant" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reliability" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"religion" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"rely" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"remaining" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"remedy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"remembered" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"remembering" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"render" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"rendezvous" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"renew" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renewed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"renewing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"renounce" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"rented" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reorientation" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"repeated" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"repeatedly" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"replace" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reply" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"reporters" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"reposed" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"represent" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"reproaches" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"republican" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"repulse" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"reputation" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"requirement" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"rescue" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"research" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"resell" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"resent" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"resistance" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"resolutely" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"resolved" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"resolving" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"resorted" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"resorting" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"resource" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"resources" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"respectfully" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"respecting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"respective" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"responding" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"response" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"restarting" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"restaurant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"restrictions" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"resulted" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"retained" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"retarding" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"retirement" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"retrieve" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"reverend" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"reverse" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"revolutionary" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reward" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rhetoric" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"richard" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"ridden" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"righteousness" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"rightist" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"rightly" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rigorous" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"rigour" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"rio" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"riot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"roads" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"robbed" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"robbers" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"robes" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"rockies" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"roll" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"roman" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"room" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"rooted" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rose" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"rotation" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"rough" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"roughly" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"rouse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"rows" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"ruin" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ruler" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"rules" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"running" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"runway" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"rushed" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"russias" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"sacrificing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"sadly" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sadness" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"safely" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"saith" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"sakes" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"salaries" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"samaritan" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"sanctioning" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"sand" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"sands" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"sardines" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"sat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"satisfaction" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"scene" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"scenes" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"schemes" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"scholarly" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"schooling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"sciences" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"sclc" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"scratching" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"script" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"scrupulous" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"sdi" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"seal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"sealtest" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"seamen" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"searching" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
